年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-07,2020-12-07,0.0890,2020-12-08
2016年,2016-12-05,2016-12-05,0.0620,2016-12-06
2016年,2016-06-27,2016-06-27,0.0780,2016-06-28
