年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-22,2020-12-22,0.0504,2020-12-24
2016年,2016-01-18,2016-01-18,0.1200,2016-01-20
2015年,2015-01-21,2015-01-21,0.0910,2015-01-23
2011年,2011-01-17,2011-01-17,0.0050,2011-01-19
2010年,2010-01-20,2010-01-20,0.0230,2010-01-22
2008年,2008-04-24,2008-04-24,0.4310,2008-04-28
