年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-12-21,2017-12-21,0.5460,2017-12-22
2011年,2011-09-19,2011-09-19,0.2700,2011-09-20
2011年,2011-01-11,2011-01-12,0.0500,2011-01-13
2010年,2010-01-18,2010-01-19,0.0500,2010-01-20
2009年,2009-07-22,2009-07-23,0.0500,2009-07-24
2009年,2009-04-20,2009-04-21,0.0500,2009-04-22
