年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-03,2019-12-03,0.1820,2019-12-04
2019年,2019-06-26,2019-06-26,0.0750,2019-06-27
2018年,2018-09-26,2018-09-26,0.1430,2018-09-27
2012年,2012-11-22,2012-11-22,0.1890,2012-11-23
2009年,2009-12-25,2009-12-25,0.6800,2009-12-28
