净值日期,累计净值,单位净值,日增长率,复权净值
2020-03-18,1.0,1.0,0.0,1.0
2020-03-20,1.0016,1.0016,0.0,1.0016
2020-03-27,1.0021,1.0021,0.0,1.0021
2020-04-03,1.0027,1.0027,0.0,1.0027
2020-04-10,1.012,1.012,0.0,1.012
2020-04-17,1.014,1.014,0.0,1.014
2020-04-24,1.017,1.017,0.0,1.017
2020-04-30,1.02,1.02,0.0,1.02
2020-05-08,1.0158,1.0158,0.0,1.0158
2020-05-15,1.0115,1.0115,0.0,1.0115
2020-05-22,1.009,1.009,0.0,1.009
2020-05-29,1.0066,1.0066,0.0,1.0066
2020-06-05,1.0023,1.0023,0.0,1.0023
2020-06-12,1.0059,1.0059,0.0,1.0059
2020-06-16,1.0079,1.0079,0.0,1.0079
2020-06-17,1.0077,1.0077,-0.0198,1.0077
2020-06-18,1.0098,1.0098,0.2084,1.0098
2020-06-19,1.0106,1.0106,0.0792,1.0106
2020-06-22,1.0108,1.0108,0.0198,1.0108
2020-06-23,1.0107,1.0107,-0.0099,1.0107
2020-06-24,1.0119,1.0119,0.1187,1.0119
2020-06-29,1.0138,1.0138,0.1878,1.0138
2020-06-30,1.0152,1.0152,0.1381,1.0152
2020-07-01,1.0169,1.0169,0.1675,1.0169
2020-07-02,1.0209,1.0209,0.3934,1.0209
2020-07-03,1.0247,1.0247,0.3722,1.0247
2020-07-06,1.0321,1.0321,0.7222,1.0321
2020-07-07,1.0331,1.0331,0.0969,1.0331
2020-07-08,1.038,1.038,0.4743,1.038
2020-07-09,1.0386,1.0386,0.0578,1.0386
2020-07-10,1.0375,1.0375,-0.1059,1.0375
2020-07-13,1.0382,1.0382,0.0675,1.0382
2020-07-14,1.0367,1.0367,-0.1445,1.0367
2020-07-15,1.0358,1.0358,-0.0868,1.0358
2020-07-16,1.0309,1.0309,-0.4731,1.0309
2020-07-17,1.0323,1.0323,0.1358,1.0323
2020-07-20,1.0371,1.0371,0.465,1.0371
2020-07-21,1.0424,1.0424,0.511,1.0424
2020-07-22,1.0442,1.0442,0.1727,1.0442
2020-07-23,1.0475,1.0475,0.316,1.0475
2020-07-24,1.0445,1.0445,-0.2864,1.0445
2020-07-27,1.0447,1.0447,0.0191,1.0447
2020-07-28,1.0475,1.0475,0.268,1.0475
2020-07-29,1.0498,1.0498,0.2196,1.0498
2020-07-30,1.0494,1.0494,-0.0381,1.0494
2020-07-31,1.0505,1.0505,0.1048,1.0505
2020-08-03,1.0525,1.0525,0.1904,1.0525
2020-08-04,1.0522,1.0522,-0.0285,1.0522
2020-08-05,1.0539,1.0539,0.1616,1.0539
2020-08-06,1.0548,1.0548,0.0854,1.0548
2020-08-07,1.0546,1.0546,-0.019,1.0546
2020-08-10,1.0538,1.0538,-0.0759,1.0538
2020-08-11,1.0523,1.0523,-0.1423,1.0523
2020-08-12,1.0503,1.0503,-0.1901,1.0503
2020-08-13,1.0518,1.0518,0.1428,1.0518
2020-08-14,1.0525,1.0525,0.0666,1.0525
2020-08-17,1.0548,1.0548,0.2185,1.0548
2020-08-18,1.0563,1.0563,0.1422,1.0563
2020-08-19,1.0543,1.0543,-0.1893,1.0543
2020-08-20,1.0517,1.0517,-0.2466,1.0517
2020-08-21,1.0521,1.0521,0.038,1.0521
2020-08-24,1.0547,1.0547,0.25,1.0547
2020-08-25,1.0532,1.0532,-0.14,1.0532
2020-08-26,1.0506,1.0506,-0.25,1.0506
2020-08-27,1.0524,1.0524,0.17,1.0524
2020-08-28,1.054,1.054,0.15,1.054
2020-08-31,1.0553,1.0553,0.12,1.0553
2020-09-01,1.0575,1.0575,0.21,1.0575
2020-09-02,1.0569,1.0569,-0.06,1.0569
2020-09-03,1.0548,1.0548,-0.2,1.0548
2020-09-04,1.0533,1.0533,-0.14,1.0533
2020-09-07,1.049,1.049,-0.41,1.049
2020-09-08,1.0496,1.0496,0.06,1.0496
2020-09-09,1.0481,1.0481,-0.14,1.0481
2020-09-10,1.0477,1.0477,-0.04,1.0477
2020-09-11,1.0503,1.0503,0.25,1.0503
2020-09-14,1.0515,1.0515,0.11,1.0515
2020-09-15,1.0531,1.0531,0.15,1.0531
2020-09-16,1.0532,1.0532,0.01,1.0532
2020-09-17,1.0522,1.0522,-0.09,1.0522
2020-09-18,1.0526,1.0526,0.04,1.0526
2020-09-21,1.051,1.051,-0.15,1.051
2020-09-22,1.0496,1.0496,-0.13,1.0496
2020-09-23,1.0526,1.0526,0.29,1.0526
2020-09-24,1.0484,1.0484,-0.4,1.0484
2020-09-25,1.0478,1.0478,-0.06,1.0478
2020-09-28,1.0494,1.0494,0.15,1.0494
2020-09-29,1.0513,1.0513,0.18,1.0513
2020-09-30,1.0527,1.0527,0.13,1.0527
2020-10-09,1.0564,1.0564,0.35,1.0564
2020-10-12,1.0601,1.0601,0.35,1.0601
2020-10-13,1.0625,1.0625,0.23,1.0625
2020-10-14,1.0612,1.0612,-0.12,1.0612
2020-10-15,1.0587,1.0587,-0.24,1.0587
2020-10-16,1.0579,1.0579,-0.08,1.0579
2020-10-19,1.0571,1.0571,-0.08,1.0571
2020-10-20,1.0598,1.0598,0.26,1.0598
2020-10-21,1.0588,1.0588,-0.09,1.0588
2020-10-22,1.0584,1.0584,-0.04,1.0584
2020-10-23,1.0547,1.0547,-0.35,1.0547
2020-10-26,1.0561,1.0561,0.13,1.0561
2020-10-27,1.0616,1.0616,0.52,1.0616
2020-10-28,1.0625,1.0625,0.08,1.0625
2020-10-29,1.0637,1.0637,0.11,1.0637
2020-10-30,1.0624,1.0624,-0.12,1.0624
2020-11-02,1.0649,1.0649,0.24,1.0649
2020-11-03,1.067,1.067,0.2,1.067
2020-11-04,1.0677,1.0677,0.07,1.0677
2020-11-05,1.0728,1.0728,0.48,1.0728
2020-11-06,1.0686,1.0686,-0.39,1.0686
2020-11-09,1.0714,1.0714,0.26,1.0714
2020-11-10,1.0697,1.0697,-0.16,1.0697
2020-11-11,1.0655,1.0655,-0.39,1.0655
2020-11-12,1.066,1.066,0.05,1.066
2020-11-13,1.0655,1.0655,-0.05,1.0655
2020-11-16,1.0672,1.0672,0.16,1.0672
2020-11-17,1.0629,1.0629,-0.4,1.0629
2020-11-18,1.061,1.061,-0.18,1.061
