年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-08,2021-01-08,0.0200,2021-01-12
2020年,2020-10-20,2020-10-20,0.0180,2020-10-22
2020年,2020-07-14,2020-07-14,0.0010,2020-07-16
