年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-09,2020-11-09,0.0200,2020-11-11
2020年,2020-10-13,2020-10-13,0.0400,2020-10-15
2020年,2020-09-07,2020-09-07,0.0410,2020-09-09
2020年,2020-08-03,2020-08-03,0.0430,2020-08-05
2016年,2016-08-24,2016-08-24,0.2600,2016-08-26
