年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-12-04,2015-12-04,0.0527,2015-12-07
2015年,2015-01-08,2015-01-08,0.0250,2015-01-09
2010年,2010-12-20,2010-12-20,0.0200,2010-12-21
2010年,2010-12-01,2010-12-01,0.0250,2010-12-02
2010年,2010-11-16,2010-11-16,0.0950,2010-11-17
2010年,2010-11-01,2010-11-01,0.0600,2010-11-02
2010年,2010-10-25,2010-10-25,0.0500,2010-10-26
2009年,2009-12-28,2009-12-28,0.0500,2009-12-29
2009年,2009-11-13,2009-11-13,0.0500,2009-11-16
2009年,2009-07-24,2009-07-24,0.0500,2009-07-27
