净值日期,累计净值,单位净值,日增长率,复权净值
2018-05-30,1.0446,1.0446,0.0,1.0446
2018-05-31,1.044,1.044,-0.0574,1.044
2018-06-01,1.0437,1.0437,-0.0287,1.0437
2018-06-04,1.0439,1.0439,0.0192,1.0439
2018-06-05,1.0434,1.0434,-0.0479,1.0434
2018-06-06,1.0432,1.0432,-0.0192,1.0432
2018-06-07,1.043,1.043,-0.0192,1.043
2018-06-08,1.0427,1.0427,-0.0288,1.0427
2018-06-11,1.0425,1.0425,-0.0192,1.0425
2018-06-12,1.0424,1.0424,-0.0096,1.0424
2018-06-13,1.0422,1.0422,-0.0192,1.0422
2018-06-14,1.0424,1.0424,0.0192,1.0424
2018-06-15,1.0424,1.0424,0.0,1.0424
2018-06-19,1.043,1.043,0.0576,1.043
2018-06-20,1.043,1.043,0.0,1.043
2018-06-21,1.0431,1.0431,0.0096,1.0431
2018-06-22,1.0427,1.0427,-0.0383,1.0427
2018-06-25,1.0426,1.0426,-0.0096,1.0426
2018-06-26,1.0423,1.0423,-0.0288,1.0423
2018-06-27,1.0425,1.0425,0.0192,1.0425
2018-06-28,1.0427,1.0427,0.0192,1.0427
2018-06-29,1.043,1.043,0.0288,1.043
2018-06-30,1.0431,1.0431,0.0,1.0431
2018-07-02,1.0456,1.0456,0.2493,1.0456
2018-07-03,1.0459,1.0459,0.0287,1.0459
2018-07-04,1.046,1.046,0.0096,1.046
2018-07-05,1.0466,1.0466,0.0574,1.0466
2018-07-06,1.0468,1.0468,0.0191,1.0468
2018-07-09,1.0471,1.0471,0.0287,1.0471
2018-07-10,1.0472,1.0472,0.0096,1.0472
2018-07-11,1.0471,1.0471,-0.0095,1.0471
2018-07-12,1.0472,1.0472,0.0096,1.0472
2018-07-13,1.0471,1.0471,-0.0095,1.0471
2018-07-16,1.0476,1.0476,0.0478,1.0476
2018-07-17,1.0476,1.0476,0.0,1.0476
2018-07-18,1.0478,1.0478,0.0191,1.0478
2018-07-19,1.0489,1.0489,0.105,1.0489
2018-07-20,1.0492,1.0492,0.0286,1.0492
2018-07-23,1.0499,1.0499,0.0667,1.0499
2018-07-24,1.0503,1.0503,0.0381,1.0503
2018-07-25,1.0508,1.0508,0.0476,1.0508
2018-07-26,1.0521,1.0521,0.1237,1.0521
2018-07-27,1.0524,1.0524,0.0285,1.0524
2018-07-30,1.0531,1.0531,0.0665,1.0531
2018-07-31,1.0538,1.0538,0.0665,1.0538
2018-08-01,1.0545,1.0545,0.0664,1.0545
2018-08-02,1.055,1.055,0.0474,1.055
2018-08-03,1.0557,1.0557,0.0664,1.0557
2018-08-06,1.0568,1.0568,0.1042,1.0568
2018-08-07,1.0578,1.0578,0.0946,1.0578
2018-08-08,1.0586,1.0586,0.0756,1.0586
2018-08-09,1.0584,1.0584,-0.0189,1.0584
2018-08-10,1.0579,1.0579,-0.0472,1.0579
2018-08-13,1.0572,1.0572,-0.0662,1.0572
2018-08-14,1.0569,1.0569,-0.0284,1.0569
2018-08-15,1.0569,1.0569,0.0,1.0569
2018-08-16,1.057,1.057,0.0095,1.057
2018-08-17,1.0564,1.0564,-0.0568,1.0564
2018-08-20,1.0566,1.0566,0.0189,1.0566
2018-08-21,1.0561,1.0561,-0.0473,1.0561
2018-08-22,1.0562,1.0562,0.0095,1.0562
2018-08-23,1.0569,1.0569,0.0663,1.0569
2018-08-24,1.0573,1.0573,0.0378,1.0573
2018-08-27,1.0576,1.0576,0.0284,1.0576
2018-08-28,1.0576,1.0576,0.0,1.0576
2018-08-29,1.0577,1.0577,0.0095,1.0577
2018-08-30,1.0581,1.0581,0.0378,1.0581
2018-08-31,1.0585,1.0585,0.0378,1.0585
2018-09-03,1.0585,1.0585,0.0,1.0585
2018-09-04,1.0594,1.0594,0.085,1.0594
2018-09-05,1.0596,1.0596,0.0189,1.0596
2018-09-06,1.0598,1.0598,0.0189,1.0598
2018-09-07,1.0598,1.0598,0.0,1.0598
2018-09-10,1.0599,1.0599,0.0094,1.0599
2018-09-11,1.0598,1.0598,-0.0094,1.0598
2018-09-12,1.0599,1.0599,0.0094,1.0599
2018-09-13,1.0599,1.0599,0.0,1.0599
2018-09-14,1.0604,1.0604,0.0472,1.0604
2018-09-17,1.0609,1.0609,0.0472,1.0609
2018-09-18,1.0609,1.0609,0.0,1.0609
2018-09-19,1.061,1.061,0.0094,1.061
2018-09-20,1.0609,1.0609,-0.0094,1.0609
2018-09-21,1.0611,1.0611,0.0189,1.0611
2018-09-25,1.0616,1.0616,0.0471,1.0616
2018-09-26,1.0622,1.0622,0.0565,1.0622
2018-09-27,1.0629,1.0629,0.0659,1.0629
2018-09-28,1.0633,1.0633,0.0376,1.0633
2018-10-08,1.0646,1.0646,0.1223,1.0646
2018-10-09,1.0651,1.0651,0.047,1.0651
2018-10-10,1.0656,1.0656,0.0469,1.0656
2018-10-11,1.0664,1.0664,0.0751,1.0664
2018-10-12,1.0666,1.0666,0.0188,1.0666
2018-10-15,1.0669,1.0669,0.0281,1.0669
2018-10-16,1.0674,1.0674,0.0469,1.0674
2018-10-17,1.0677,1.0677,0.0281,1.0677
2018-10-18,1.0683,1.0683,0.0562,1.0683
2018-10-19,1.0684,1.0684,0.0094,1.0684
2018-10-22,1.0687,1.0687,0.0281,1.0687
2018-10-23,1.0689,1.0689,0.0187,1.0689
2018-10-24,1.0693,1.0693,0.0374,1.0693
2018-10-25,1.0698,1.0698,0.0468,1.0698
2018-10-26,1.0702,1.0702,0.0374,1.0702
2018-10-29,1.0711,1.0711,0.0841,1.0711
2018-10-30,1.0715,1.0715,0.0373,1.0715
2018-10-31,1.0716,1.0716,0.0093,1.0716
2018-11-01,1.072,1.072,0.0373,1.072
2018-11-02,1.0718,1.0718,-0.0187,1.0718
2018-11-05,1.0726,1.0726,0.0746,1.0726
2018-11-06,1.0732,1.0732,0.0559,1.0732
2018-11-07,1.074,1.074,0.0745,1.074
2018-11-08,1.0746,1.0746,0.0559,1.0746
2018-11-09,1.075,1.075,0.0372,1.075
2018-11-12,1.0752,1.0752,0.0186,1.0752
2018-11-13,1.0756,1.0756,0.0372,1.0756
2018-11-14,1.0766,1.0766,0.093,1.0766
2018-11-15,1.0768,1.0768,0.0186,1.0768
2018-11-16,1.0772,1.0772,0.0371,1.0772
2018-11-19,1.0777,1.0777,0.0464,1.0777
2018-11-20,1.0778,1.0778,0.0093,1.0778
2018-11-21,1.078,1.078,0.0186,1.078
2018-11-22,1.0778,1.0778,-0.0186,1.0778
2018-11-23,1.0778,1.0778,0.0,1.0778
2018-11-26,1.0771,1.0771,-0.0649,1.0771
2018-11-27,1.0772,1.0772,0.0093,1.0772
2018-11-28,1.0777,1.0777,0.0464,1.0777
2018-11-29,1.0785,1.0785,0.0742,1.0785
2018-11-30,1.0788,1.0788,0.0278,1.0788
2018-12-03,1.0794,1.0794,0.0556,1.0794
2018-12-04,1.0803,1.0803,0.0834,1.0803
2018-12-05,1.0808,1.0808,0.0463,1.0808
2018-12-06,1.0807,1.0807,-0.0093,1.0807
2018-12-07,1.0812,1.0812,0.0463,1.0812
2018-12-10,1.0819,1.0819,0.0647,1.0819
2018-12-11,1.082,1.082,0.0092,1.082
2018-12-12,1.0822,1.0822,0.0185,1.0822
2018-12-13,1.0819,1.0819,-0.0277,1.0819
2018-12-14,1.0816,1.0816,-0.0277,1.0816
2018-12-17,1.081,1.081,-0.0555,1.081
2018-12-18,1.0809,1.0809,-0.0093,1.0809
2018-12-19,1.0818,1.0818,0.0833,1.0818
2018-12-20,1.0831,1.0831,0.1202,1.0831
2018-12-21,1.083,1.083,-0.0092,1.083
2018-12-24,1.0832,1.0832,0.0185,1.0832
2018-12-25,1.0838,1.0838,0.0554,1.0838
2018-12-26,1.0839,1.0839,0.0092,1.0839
2018-12-27,1.0842,1.0842,0.0277,1.0842
2018-12-28,1.086,1.086,0.166,1.086
2018-12-31,1.0862,1.0862,0.0,1.0862
2019-01-02,1.088,1.088,0.1842,1.088
2019-01-03,1.0892,1.0892,0.1103,1.0892
2019-01-04,1.0899,1.0899,0.0643,1.0899
2019-01-07,1.0913,1.0913,0.1285,1.0913
2019-01-08,1.0926,1.0926,0.1191,1.0926
2019-01-09,1.0924,1.0924,-0.0183,1.0924
2019-01-10,1.0928,1.0928,0.0366,1.0928
2019-01-11,1.0926,1.0926,-0.0183,1.0926
2019-01-14,1.0924,1.0924,-0.0183,1.0924
2019-01-15,1.0924,1.0924,0.0,1.0924
2019-01-16,1.0935,1.0935,0.1007,1.0935
2019-01-17,1.0938,1.0938,0.0274,1.0938
2019-01-18,1.0936,1.0936,-0.0183,1.0936
2019-01-21,1.0936,1.0936,0.0,1.0936
2019-01-22,1.0934,1.0934,-0.0183,1.0934
2019-01-23,1.0932,1.0932,-0.0183,1.0932
2019-01-24,1.0937,1.0937,0.0457,1.0937
2019-01-25,1.0938,1.0938,0.0091,1.0938
2019-01-28,1.0943,1.0943,0.0457,1.0943
2019-01-29,1.0944,1.0944,0.0091,1.0944
2019-01-30,1.0951,1.0951,0.064,1.0951
2019-01-31,1.0966,1.0966,0.137,1.0966
2019-02-01,1.097,1.097,0.0365,1.097
2019-02-11,1.0982,1.0982,0.1094,1.0982
2019-02-12,1.0987,1.0987,0.0455,1.0987
2019-02-13,1.0987,1.0987,0.0,1.0987
2019-02-14,1.0987,1.0987,0.0,1.0987
2019-02-15,1.0986,1.0986,-0.0091,1.0986
2019-02-18,1.0982,1.0982,-0.0364,1.0982
2019-02-19,1.0981,1.0981,-0.0091,1.0981
2019-02-20,1.0982,1.0982,0.0091,1.0982
2019-02-21,1.0983,1.0983,0.0091,1.0983
2019-02-22,1.0983,1.0983,0.0,1.0983
2019-02-25,1.098,1.098,-0.0273,1.098
2019-02-26,1.0974,1.0434,-0.0546,1.0974
2019-02-27,1.0977,1.0437,0.0288,1.0977
2019-02-28,1.0977,1.0437,0.0,1.0977
