年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-06-26,2018-06-26,0.1260,2018-06-28
2017年,2017-09-18,2017-09-18,0.4150,2017-09-20
2016年,2016-10-26,2016-10-26,0.5010,2016-10-28
