年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-26,2019-12-26,0.0290,2019-12-30
2019年,2019-11-15,2019-11-15,0.0700,2019-11-19
2017年,2017-05-16,2017-05-16,0.3200,2017-05-18
