年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-20,2020-07-20,0.0200,2020-07-21
2019年,2019-12-06,2019-12-06,0.0240,2019-12-09
2019年,2019-07-26,2019-07-26,0.0100,2019-07-29
2019年,2019-01-18,2019-01-18,0.0050,2019-01-21
