年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-21,2020-04-21,0.0250,2020-04-22
2019年,2019-12-23,2019-12-23,0.0320,2019-12-24
2019年,2019-06-24,2019-06-24,0.0480,2019-06-25
