年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-12-28,2015-12-28,0.1000,2015-12-29
2014年,2014-12-29,2014-12-29,0.0500,2014-12-30
2013年,2013-12-17,2013-12-17,0.0200,2013-12-18
2010年,2010-12-28,2010-12-28,0.0600,2010-12-29
2010年,2010-12-20,2010-12-20,0.0300,2010-12-21
2010年,2010-11-05,2010-11-05,0.2200,2010-11-08
2009年,2009-12-21,2009-12-21,0.1000,2009-12-22
2009年,2009-02-18,2009-02-18,0.0300,2009-02-19
