年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-26,2019-12-26,0.0520,2019-12-27
2018年,2018-12-25,2018-12-25,0.0100,2018-12-26
2018年,2018-09-26,2018-09-26,0.0020,2018-09-27
2018年,2018-06-26,2018-06-26,0.0150,2018-06-27
2017年,2017-12-29,2017-12-29,0.0500,2018-01-02
2016年,2016-11-30,2016-11-30,0.0600,2016-12-01
2016年,2016-01-25,2016-01-25,0.0590,2016-01-26
