年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-02-22,2021-02-22,0.2503,2021-02-23
2020年,2020-02-18,2020-02-18,0.1044,2020-02-19
2019年,2019-08-16,2019-08-16,0.1467,2019-08-19
2018年,2018-01-17,2018-01-17,0.1974,2018-01-18
2015年,2015-05-20,2015-05-20,0.0914,2015-05-21
2015年,2015-04-21,2015-04-21,0.1208,2015-04-22
2010年,2010-11-05,2010-11-05,0.0260,2010-11-08
2009年,2009-12-07,2009-12-07,0.0110,2009-12-08
