年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-28,2020-12-28,0.0799,2020-12-29
2020年,2020-10-19,2020-10-19,0.0780,2020-10-20
2020年,2020-06-15,2020-06-15,0.1420,2020-06-16
2019年,2019-12-27,2019-12-27,0.1500,2019-12-30
2019年,2019-09-25,2019-09-25,0.1500,2019-09-26
2019年,2019-06-26,2019-06-26,0.2000,2019-06-27
