年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-22,2020-06-22,0.0530,2020-06-24
2019年,2019-09-25,2019-09-25,0.1000,2019-09-27
2018年,2018-03-07,2018-03-07,0.1070,2018-03-09
2017年,2017-09-27,2017-09-27,0.2150,2017-09-29
