年份,权益登记日,除息日,每份分红,分红发放日
2008年,2008-12-11,2008-12-11,0.4400,2008-12-12
2007年,2007-03-13,2007-03-13,0.0900,2007-03-14
2007年,2007-02-08,2007-02-08,0.0300,2007-02-09
2007年,2007-01-05,2007-01-05,1.2200,2007-01-08
2006年,2006-02-20,2006-02-20,0.0500,2006-02-21
2005年,2005-09-28,2005-09-28,0.0200,2005-09-29
2005年,2005-03-04,2005-03-04,0.0200,2005-03-07
2004年,2004-03-24,2004-03-24,0.0350,2004-03-25
2004年,2004-01-13,2004-01-13,0.0200,2004-01-14
2003年,2003-12-25,2003-12-25,0.0150,2003-12-26
