年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-12-07,2017-12-07,0.0700,2017-12-11
2016年,2016-06-27,2016-06-27,0.2140,2016-06-29
2014年,2014-12-24,2014-12-24,0.0500,2014-12-26
