年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-02,2020-04-02,0.0300,2020-04-07
2018年,2018-01-15,2018-01-15,0.0233,2018-01-17
2007年,2007-08-22,2007-08-22,0.4290,2007-08-24
2007年,2007-08-07,2007-08-07,0.2000,2007-08-09
2007年,2007-03-02,2007-03-02,0.0690,2007-03-06
2007年,2007-02-02,2007-02-02,0.9200,2007-02-06
2006年,2006-06-16,2006-06-16,0.1500,2006-06-20
2006年,2006-04-13,2006-04-13,0.0300,2006-04-17
2006年,2006-03-08,2006-03-08,0.0700,2006-03-10
