年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-15,2021-01-15,0.3368,2021-01-18
2020年,2020-01-17,2020-01-17,0.2120,2020-01-20
2018年,2018-01-15,2018-01-15,0.1754,2018-01-16
2016年,2016-01-14,2016-01-14,0.2038,2016-01-15
2015年,2015-01-15,2015-01-15,0.0839,2015-01-16
2014年,2014-01-09,2014-01-09,0.0560,2014-01-10
2011年,2011-01-17,2011-01-17,0.0510,2011-01-18
2009年,2009-12-31,2009-12-31,0.0500,2010-01-04
