年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-07-30,2019-07-30,0.0365,2019-08-01
2018年,2018-09-25,2018-09-25,0.0241,2018-09-27
2018年,2018-03-22,2018-03-22,0.0112,2018-03-26
2017年,2017-12-20,2017-12-20,0.0140,2017-12-22
