年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-18,2020-09-18,0.0060,2020-09-21
2020年,2020-03-17,2020-03-17,0.0100,2020-03-18
2019年,2019-12-23,2019-12-23,0.0080,2019-12-24
2019年,2019-09-25,2019-09-25,0.0100,2019-09-26
2019年,2019-06-19,2019-06-19,0.0100,2019-06-20
2019年,2019-03-25,2019-03-25,0.0150,2019-03-26
2018年,2018-12-06,2018-12-06,0.0260,2018-12-07
2018年,2018-05-07,2018-05-07,0.0360,2018-05-08
2017年,2017-12-25,2017-12-25,0.0090,2017-12-26
