年份,权益登记日,除息日,每份分红,分红发放日
2014年,2014-12-12,2014-12-12,0.1795,2014-12-16
2014年,2014-01-16,2014-01-16,0.0500,2014-01-20
2013年,2013-01-18,2013-01-18,0.0150,2013-01-22
