年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-12,2020-06-12,0.1370,2020-06-16
2018年,2018-09-28,2018-09-28,0.0650,2018-10-09
2018年,2018-03-13,2018-03-13,0.0100,2018-03-15
2017年,2017-12-27,2017-12-27,0.0650,2017-12-29
