年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-15,2020-07-15,0.0274,2020-07-16
2020年,2020-04-09,2020-04-09,0.0240,2020-04-10
2019年,2019-11-18,2019-11-18,0.0290,2019-11-19
2019年,2019-05-17,2019-05-17,0.0268,2019-05-20
2018年,2018-11-26,2018-11-26,0.0133,2018-11-27
2018年,2018-09-12,2018-09-12,0.0140,2018-09-13
2018年,2018-06-13,2018-06-13,0.0110,2018-06-14
2018年,2018-03-21,2018-03-21,0.0150,2018-03-22
2017年,2017-10-17,2017-10-17,0.0335,2017-10-18
