年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-05,2020-03-05,0.0090,2020-03-06
2019年,2019-12-26,2019-12-26,0.0080,2019-12-27
2019年,2019-09-11,2019-09-11,0.0085,2019-09-12
2019年,2019-06-05,2019-06-05,0.0075,2019-06-06
