年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-24,2020-12-24,0.1488,2020-12-25
2016年,2016-01-18,2016-01-18,0.9820,2016-01-19
2010年,2010-01-11,2010-01-11,0.4500,2010-01-12
2008年,2008-04-28,2008-04-28,0.0700,2008-04-29
2008年,2008-01-18,2008-01-18,2.0000,2008-01-21
2007年,2007-11-06,2007-11-06,0.1000,2007-11-07
2006年,2006-10-24,2006-10-24,0.3500,2006-10-25
2006年,2006-09-12,2006-09-12,0.0800,2006-09-14
2005年,2005-11-01,2005-11-01,0.0200,2005-11-02
