年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-04-12,2019-04-12,0.0190,2019-04-16
2018年,2018-06-22,2018-06-22,0.0326,2018-06-26
2018年,2018-03-22,2018-03-22,0.0700,2018-03-26
2016年,2016-01-22,2016-01-22,0.2300,2016-01-26
2015年,2015-03-16,2015-03-16,0.0760,2015-03-18
2014年,2014-03-25,2014-03-25,0.0300,2014-03-27
2009年,2009-07-29,2009-07-29,0.1000,2009-07-31
2009年,2009-07-06,2009-07-06,0.0800,2009-07-08
2009年,2009-06-03,2009-06-03,0.0800,2009-06-05
2009年,2009-04-24,2009-04-24,0.0400,2009-04-28
