年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-12,2021-01-12,0.0480,2021-01-14
2018年,2018-07-10,2018-07-10,0.0470,2018-07-12
2018年,2018-06-15,2018-06-15,0.0520,2018-06-20
