年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-04-19,2018-04-19,0.1342,2018-04-23
2017年,2017-03-07,2017-03-07,0.2500,2017-03-09
2016年,2016-04-11,2016-04-11,0.0750,2016-04-13
