年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-16,2020-06-16,0.0640,2020-06-18
2020年,2020-05-22,2020-05-22,0.0460,2020-05-26
2019年,2019-12-27,2019-12-27,0.0670,2019-12-31
2019年,2019-02-27,2019-02-27,0.0500,2019-03-01
2016年,2016-11-11,2016-11-11,0.1388,2016-11-15
2013年,2013-06-26,2013-06-26,0.0300,2013-06-28
