年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-25,2019-12-25,0.2930,2019-12-27
2019年,2019-07-04,2019-07-04,0.0840,2019-07-08
2018年,2018-12-18,2018-12-18,0.0765,2018-12-20
2018年,2018-08-28,2018-08-28,0.0310,2018-08-30
2016年,2016-11-22,2016-11-22,0.7780,2016-11-24
