年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-15,2020-12-15,0.0438,2020-12-16
2018年,2018-12-20,2018-12-20,0.0056,2018-12-21
2018年,2018-11-01,2018-11-01,0.0154,2018-11-02
2018年,2018-06-13,2018-06-13,0.0190,2018-06-14
2018年,2018-04-02,2018-04-02,0.0405,2018-04-03
