年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-09-20,2019-09-20,0.2867,2019-09-23
2018年,2018-12-17,2018-12-17,0.1350,2018-12-18
2018年,2018-09-18,2018-09-18,0.0890,2018-09-19
2018年,2018-06-22,2018-06-22,0.1100,2018-06-25
2016年,2016-10-28,2016-10-28,0.2850,2016-10-31
