年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-20,2020-07-20,0.0104,2020-07-22
2019年,2019-12-03,2019-12-03,0.0120,2019-12-05
2019年,2019-03-12,2019-03-12,0.0089,2019-03-14
2018年,2018-12-10,2018-12-10,0.0130,2018-12-12
