年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-09-09,2019-09-09,0.0730,2019-09-10
2019年,2019-04-18,2019-04-18,0.0300,2019-04-19
2018年,2018-06-22,2018-06-22,0.0600,2018-06-25
