年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-21,2021-01-21,0.3580,2021-01-22
2020年,2020-03-19,2020-03-19,0.0780,2020-03-20
2017年,2017-04-20,2017-04-20,0.0400,2017-04-21
2016年,2016-08-31,2016-08-31,0.5000,2016-09-01
2015年,2015-01-22,2015-01-22,0.0310,2015-01-23
2007年,2007-07-30,2007-07-30,1.9800,2007-07-31
2006年,2006-12-04,2006-12-04,0.1500,2006-12-05
