年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-27,2020-11-27,0.0389,2020-11-30
2020年,2020-06-29,2020-06-29,0.0310,2020-06-30
2019年,2019-12-05,2019-12-05,0.0600,2019-12-06
2019年,2019-08-08,2019-08-08,0.0640,2019-08-09
2019年,2019-04-19,2019-04-19,0.0610,2019-04-22
2018年,2018-12-03,2018-12-03,0.0700,2018-12-04
2018年,2018-10-23,2018-10-23,0.0950,2018-10-24
