年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-01,2020-07-01,0.0550,2020-07-02
2020年,2020-03-06,2020-03-06,0.0520,2020-03-09
2014年,2014-11-17,2014-11-17,0.0750,2014-11-18
2013年,2013-03-20,2013-03-20,0.0300,2013-03-21
