年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-26,2019-12-26,0.0820,2019-12-27
2019年,2019-11-26,2019-11-26,0.0820,2019-11-27
2019年,2019-09-25,2019-09-25,0.0850,2019-09-26
