年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-24,2020-12-24,0.0150,2020-12-25
2020年,2020-08-04,2020-08-04,0.0209,2020-08-05
2020年,2020-02-26,2020-02-26,0.0213,2020-02-27
2019年,2019-03-27,2019-03-27,0.0568,2019-03-28
