年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-12-27,2016-12-27,0.0640,2016-12-29
2015年,2015-12-22,2015-12-22,0.0800,2015-12-24
2014年,2014-12-25,2014-12-25,0.0700,2014-12-29
2014年,2014-10-16,2014-10-16,0.0600,2014-10-20
