年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-02-08,2021-02-08,0.2000,2021-02-10
2020年,2020-12-18,2020-12-18,0.1500,2020-12-22
2019年,2019-11-04,2019-11-04,0.0500,2019-11-06
