年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-13,2019-12-13,0.0610,2019-12-17
2018年,2018-12-11,2018-12-11,0.1688,2018-12-13
2017年,2017-11-22,2017-11-22,0.1300,2017-11-24
