年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-11-28,2016-11-28,0.0310,2016-11-30
2016年,2016-08-29,2016-08-29,0.0240,2016-08-31
2016年,2016-07-18,2016-07-18,0.0330,2016-07-20
