净值日期,累计净值,单位净值,日增长率,复权净值
2018-11-21,1.0,1.0,0.0,1.0
2018-11-23,0.9996,0.9996,0.0,0.9996
2018-11-30,0.9998,0.9998,0.0,0.9998
2018-12-07,1.0004,1.0004,0.0,1.0004
2018-12-14,1.0008,1.0008,0.0,1.0008
2018-12-21,1.0014,1.0014,0.0,1.0014
2018-12-28,1.0024,1.0024,0.0,1.0024
2018-12-31,1.0027,1.0027,0.0,1.0027
2019-01-02,1.003,1.003,0.0599,1.003
2019-01-03,1.003,1.003,0.0,1.003
2019-01-04,1.0035,1.0035,0.0499,1.0035
2019-01-07,1.0038,1.0038,0.0299,1.0038
2019-01-08,1.0039,1.0039,0.01,1.0039
2019-01-09,1.0041,1.0041,0.0199,1.0041
2019-01-10,1.0043,1.0043,0.0199,1.0043
2019-01-11,1.0043,1.0043,0.0,1.0043
2019-01-14,1.0046,1.0046,0.0299,1.0046
2019-01-15,1.0046,1.0046,0.0,1.0046
2019-01-16,1.005,1.005,0.0398,1.005
2019-01-17,1.0051,1.0051,0.01,1.0051
2019-01-18,1.0053,1.0053,0.0199,1.0053
2019-01-21,1.0057,1.0057,0.0398,1.0057
2019-01-22,1.006,1.006,0.0298,1.006
2019-01-23,1.0061,1.0061,0.0099,1.0061
2019-01-24,1.0062,1.0062,0.0099,1.0062
2019-01-25,1.0063,1.0063,0.0099,1.0063
2019-01-28,1.0064,1.0064,0.0099,1.0064
2019-01-29,1.0066,1.0066,0.0199,1.0066
2019-01-30,1.0067,1.0067,0.0099,1.0067
2019-01-31,1.0068,1.0068,0.0099,1.0068
2019-02-01,1.0071,1.0071,0.0298,1.0071
2019-02-11,1.0081,1.0081,0.0993,1.0081
2019-02-12,1.0083,1.0083,0.0198,1.0083
2019-02-13,1.0083,1.0083,0.0,1.0083
2019-02-14,1.0084,1.0084,0.0099,1.0084
2019-02-15,1.0085,1.0085,0.0099,1.0085
2019-02-18,1.0088,1.0088,0.0297,1.0088
2019-02-19,1.0089,1.0089,0.0099,1.0089
2019-02-20,1.0091,1.0091,0.0198,1.0091
2019-02-21,1.0092,1.0092,0.0099,1.0092
2019-02-22,1.0094,1.0094,0.0198,1.0094
2019-02-25,1.0095,1.0095,0.0099,1.0095
2019-02-26,1.0094,1.0094,-0.0099,1.0094
2019-02-27,1.0094,1.0094,0.0,1.0094
2019-02-28,1.0096,1.0096,0.0198,1.0096
2019-03-01,1.0098,1.0098,0.0198,1.0098
2019-03-04,1.0099,1.0099,0.0099,1.0099
2019-03-05,1.0099,1.0099,0.0,1.0099
2019-03-06,1.0098,1.0098,-0.0099,1.0098
2019-03-07,1.0099,1.0099,0.0099,1.0099
2019-03-08,1.0101,1.0101,0.0198,1.0101
2019-03-11,1.0105,1.0105,0.0396,1.0105
2019-03-12,1.0107,1.0107,0.0198,1.0107
2019-03-13,1.0107,1.0107,0.0,1.0107
2019-03-14,1.011,1.011,0.0297,1.011
2019-03-15,1.011,1.011,0.0,1.011
2019-03-18,1.0113,1.0113,0.0297,1.0113
2019-03-19,1.0115,1.0115,0.0198,1.0115
2019-03-20,1.0116,1.0116,0.0099,1.0116
2019-03-21,1.0118,1.0118,0.0198,1.0118
2019-03-22,1.0121,1.0121,0.0297,1.0121
2019-03-25,1.0124,1.0124,0.0296,1.0124
2019-03-26,1.0129,1.0129,0.0494,1.0129
2019-03-27,1.0131,1.0131,0.0197,1.0131
2019-03-28,1.0133,1.0133,0.0197,1.0133
2019-03-29,1.0138,1.0138,0.0493,1.0138
2019-04-01,1.0142,1.0142,0.0395,1.0142
2019-04-02,1.0142,1.0142,0.0,1.0142
2019-04-03,1.0144,1.0144,0.0197,1.0144
2019-04-04,1.0145,1.0145,0.0099,1.0145
2019-04-08,1.0149,1.0149,0.0394,1.0149
2019-04-09,1.0149,1.0149,0.0,1.0149
2019-04-10,1.0149,1.0149,0.0,1.0149
2019-04-11,1.0149,1.0149,0.0,1.0149
2019-04-12,1.015,1.015,0.0099,1.015
2019-04-15,1.0149,1.0149,-0.0099,1.0149
2019-04-16,1.0149,1.0149,0.0,1.0149
2019-04-17,1.0149,1.0149,0.0,1.0149
2019-04-18,1.015,1.015,0.0099,1.015
2019-04-19,1.0152,1.0152,0.0197,1.0152
2019-04-22,1.0155,1.0155,0.0296,1.0155
2019-04-23,1.0155,1.0155,0.0,1.0155
2019-04-24,1.0154,1.0154,-0.0098,1.0154
2019-04-25,1.0153,1.0153,-0.0098,1.0153
2019-04-26,1.0153,1.0153,0.0,1.0153
2019-04-29,1.0155,1.0155,0.0197,1.0155
2019-04-30,1.0157,1.0157,0.0197,1.0157
2019-05-06,1.0165,1.0165,0.0788,1.0165
