年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-09-28,2016-09-28,0.2500,2016-09-29
2007年,2007-09-18,2007-09-18,0.7400,2007-09-19
2007年,2007-01-29,2007-01-29,0.1045,2007-01-30
2007年,2007-01-15,2007-01-15,0.0870,2007-01-16
2007年,2007-01-08,2007-01-08,0.2500,2007-01-09
2006年,2006-11-17,2006-11-17,0.1700,2006-11-20
2006年,2006-06-19,2006-06-19,0.3100,2006-06-20
2006年,2006-03-22,2006-03-22,0.0800,2006-03-23
2005年,2005-05-09,2005-05-09,0.0200,2005-05-10
