年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-11,2020-12-11,0.0004,2020-12-15
2020年,2020-06-05,2020-06-05,0.0050,2020-06-09
2020年,2020-03-20,2020-03-20,0.0060,2020-03-24
