年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-07,2021-01-07,0.0040,2021-01-08
2020年,2020-07-06,2020-07-06,0.0080,2020-07-07
2020年,2020-04-07,2020-04-07,0.0130,2020-04-08
2020年,2020-01-09,2020-01-09,0.0120,2020-01-10
2019年,2019-09-05,2019-09-05,0.0100,2019-09-06
2019年,2019-06-14,2019-06-14,0.0020,2019-06-17
