年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-11,2020-06-11,0.0100,2020-06-12
2020年,2020-04-23,2020-04-23,0.0180,2020-04-24
2020年,2020-03-26,2020-03-26,0.0017,2020-03-27
