年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-12,2020-06-12,0.0640,2020-06-16
2018年,2018-09-28,2018-09-28,0.0210,2018-10-09
2018年,2018-05-28,2018-05-28,0.0270,2018-05-30
2016年,2016-03-22,2016-03-22,0.4300,2016-03-24
2008年,2008-12-25,2008-12-25,0.0330,2008-12-29
2007年,2007-07-30,2007-07-30,0.1100,2007-08-01
2006年,2006-12-22,2006-12-22,0.0600,2006-12-26
