年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-07-27,2015-07-27,0.4000,2015-07-29
2015年,2015-01-23,2015-01-23,0.3970,2015-01-27
2013年,2013-09-23,2013-09-23,0.1630,2013-09-25
