年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-17,2020-12-17,0.0050,2020-12-18
2020年,2020-09-22,2020-09-22,0.0040,2020-09-23
2020年,2020-06-11,2020-06-11,0.0120,2020-06-12
2020年,2020-03-19,2020-03-19,0.0100,2020-03-20
2019年,2019-12-19,2019-12-19,0.0080,2019-12-20
2019年,2019-09-24,2019-09-24,0.0100,2019-09-25
2019年,2019-06-25,2019-06-25,0.0040,2019-06-26
2019年,2019-03-21,2019-03-21,0.0050,2019-03-22
