年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-05-24,2019-05-24,0.0150,2019-05-28
2019年,2019-03-26,2019-03-26,0.0300,2019-03-28
2018年,2018-12-25,2018-12-25,0.0480,2018-12-27
2018年,2018-10-29,2018-10-29,0.0580,2018-10-31
2018年,2018-08-28,2018-08-28,0.0550,2018-08-30
2018年,2018-06-26,2018-06-26,0.0660,2018-06-28
2016年,2016-12-27,2016-12-27,0.0710,2016-12-29
2014年,2014-08-19,2014-08-19,0.0300,2014-08-21
2013年,2013-11-15,2013-11-15,0.0400,2013-11-19
