年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-04-14,2015-04-14,0.0600,2015-04-16
2015年,2015-01-20,2015-01-20,0.0300,2015-01-22
2014年,2014-10-21,2014-10-21,0.0250,2014-10-23
2014年,2014-07-09,2014-07-09,0.0200,2014-07-11
