年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-08-14,2017-08-14,0.2500,2017-08-16
2016年,2016-06-06,2016-06-06,0.5900,2016-06-08
2014年,2014-02-19,2014-02-19,0.0700,2014-02-21
