年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-06-29,2015-06-29,0.3600,2015-06-30
2014年,2014-08-28,2014-08-28,0.1600,2014-08-29
2014年,2014-01-15,2014-01-15,0.0420,2014-01-16
2010年,2010-01-18,2010-01-18,0.1700,2010-01-19
