年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-12-12,2018-12-12,0.1020,2018-12-13
2018年,2018-09-27,2018-09-27,0.0540,2018-09-28
2013年,2013-06-17,2013-06-17,0.0100,2013-06-18
2013年,2013-05-15,2013-05-15,0.0100,2013-05-16
2013年,2013-01-25,2013-01-25,0.0090,2013-01-28
