年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-20,2020-04-20,0.0400,2020-04-22
2018年,2018-12-03,2018-12-03,0.0300,2018-12-05
2018年,2018-10-12,2018-10-12,0.0280,2018-10-16
2017年,2017-08-23,2017-08-23,0.0288,2017-08-25
