净值日期,累计净值,单位净值,日增长率,复权净值
2019-08-21,1.0,1.0,0.0,1.0
2019-08-23,1.0,1.0,0.0,1.0
2019-08-30,0.9995,0.9995,0.0,0.9995
2019-09-06,1.0087,1.0087,0.0,1.0087
2019-09-12,1.0111,1.0111,0.0,1.0111
2019-09-20,1.0072,1.0072,0.0,1.0072
2019-09-23,0.9995,0.9995,-0.7645,0.9995
2019-09-24,1.0015,1.0015,0.2001,1.0015
2019-09-25,0.9954,0.9954,-0.6091,0.9954
2019-09-26,0.9891,0.9891,-0.6329,0.9891
2019-09-27,0.9916,0.9916,0.2528,0.9916
2019-09-30,0.9828,0.9828,-0.8875,0.9828
2019-10-08,0.988,0.988,0.5291,0.988
2019-10-09,0.9891,0.9891,0.1113,0.9891
2019-10-10,0.9965,0.9965,0.7482,0.9965
2019-10-11,1.0053,1.0053,0.8831,1.0053
2019-10-14,1.0152,1.0152,0.9848,1.0152
2019-10-15,1.0106,1.0106,-0.4531,1.0106
2019-10-16,1.0074,1.0074,-0.3166,1.0074
2019-10-17,1.0079,1.0079,0.0496,1.0079
2019-10-18,0.9944,0.9944,-1.3394,0.9944
2019-10-21,0.9971,0.9971,0.2715,0.9971
2019-10-22,1.0007,1.0007,0.361,1.0007
2019-10-23,0.9947,0.9947,-0.5996,0.9947
2019-10-24,0.9945,0.9945,-0.0201,0.9945
2019-10-25,1.0009,1.0009,0.6435,1.0009
2019-10-28,1.0079,1.0079,0.6994,1.0079
2019-10-29,1.004,1.004,-0.3869,1.004
2019-10-30,0.9994,0.9994,-0.4582,0.9994
2019-10-31,0.9983,0.9983,-0.1101,0.9983
2019-11-01,1.014,1.014,1.5727,1.014
2019-11-04,1.0201,1.0201,0.6016,1.0201
2019-11-05,1.026,1.026,0.5784,1.026
2019-11-06,1.0214,1.0214,-0.4483,1.0214
2019-11-07,1.0232,1.0232,0.1762,1.0232
2019-11-08,1.0187,1.0187,-0.4398,1.0187
2019-11-11,1.0015,1.0015,-1.6884,1.0015
2019-11-12,1.0017,1.0017,0.02,1.0017
2019-11-13,1.0008,1.0008,-0.0898,1.0008
2019-11-14,1.0022,1.0022,0.1399,1.0022
2019-11-15,0.9952,0.9952,-0.6985,0.9952
2019-11-18,1.0026,1.0026,0.7436,1.0026
2019-11-19,1.012,1.012,0.9376,1.012
2019-11-20,1.0026,1.0026,-0.9289,1.0026
2019-11-21,0.9982,0.9982,-0.4389,0.9982
2019-11-22,0.9886,0.9886,-0.9617,0.9886
2019-11-25,0.9953,0.9953,0.6777,0.9953
2019-11-26,0.9986,0.9986,0.3316,0.9986
2019-11-27,0.9947,0.9947,-0.3905,0.9947
2019-11-28,0.9915,0.9915,-0.3217,0.9915
2019-11-29,0.9833,0.9833,-0.827,0.9833
2019-12-02,0.985,0.985,0.1729,0.985
2019-12-03,0.9886,0.9886,0.3655,0.9886
2019-12-04,0.9883,0.9883,-0.0303,0.9883
2019-12-05,0.9954,0.9954,0.7184,0.9954
2019-12-06,1.0009,1.0009,0.5525,1.0009
2019-12-09,0.9992,0.9992,-0.1698,0.9992
2019-12-10,1.0004,1.0004,0.1201,1.0004
2019-12-11,1.0009,1.0009,0.05,1.0009
2019-12-12,0.998,0.998,-0.2897,0.998
2019-12-13,1.0166,1.0166,1.8637,1.0166
2019-12-16,1.0206,1.0206,0.3935,1.0206
2019-12-17,1.0338,1.0338,1.2934,1.0338
2019-12-18,1.0315,1.0315,-0.2225,1.0315
2019-12-19,1.03,1.03,-0.1454,1.03
2019-12-20,1.0276,1.0276,-0.233,1.0276
