年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-23,2020-06-23,0.1539,2020-06-29
2019年,2019-12-03,2019-12-03,0.1658,2019-12-05
2007年,2007-12-13,2007-12-13,1.2850,2007-12-17
2006年,2006-12-15,2006-12-15,0.0500,2006-12-19
2006年,2006-11-17,2006-11-17,0.1000,2006-11-21
2006年,2006-10-10,2006-10-10,0.0500,2006-10-12
2006年,2006-06-08,2006-06-08,0.0300,2006-06-12
2006年,2006-05-25,2006-05-25,0.0300,2006-05-29
