年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-26,2020-11-26,0.1500,2020-11-30
2019年,2019-06-17,2019-06-17,0.0690,2019-06-19
2018年,2018-10-26,2018-10-26,0.0470,2018-10-30
2017年,2017-06-08,2017-06-08,0.2560,2017-06-12
2016年,2016-08-15,2016-08-15,0.1820,2016-08-17
2016年,2016-01-15,2016-01-15,0.0930,2016-01-19
2014年,2014-02-27,2014-02-27,0.0960,2014-03-03
2014年,2014-01-16,2014-01-16,0.0010,2014-01-20
